,ALL.1,ALL.2,ALL.3,ALL.4,ALL.5,ALL.6,ALL.7,ALL.8,ALL.9,ALL.10,ALL.11,ALL.12,ALL.13,ALL.14,ALL.15,ALL.16,ALL.17,ALL.18,ALL.19,ALL.20,AML.1,AML.2,AML.3,AML.4,AML.5,AML.6,AML.7,AML.8,AML.9,AML.10,AML.11,AML.12,AML.13,AML.14,AML.15,AML.16,AML.17,AML.18,AML.19,AML.20,CLL.1,CLL.2,CLL.3,CLL.4,CLL.5,CLL.6,CLL.7,CLL.8,CLL.9,CLL.10,CLL.11,CLL.12,CLL.13,CLL.14,CLL.15,CLL.16,CLL.17,CLL.18,CLL.19,CLL.20
g27,5.724183494234235,7.956682370920514,5.844279486067942,4.95625800590068,6.0681315198635,5.61595865440985,4.508958600383019,5.667937881634722,7.122594037577953,5.806294910024412,5.071520512477847,6.330560824234771,6.121381258746296,6.645241770846165,4.299522463242365,6.95341576354061,4.989527647291947,4.645777387745117,5.70091065645154,6.244011943349693,8.652107795085515,9.822450267132433,9.102793619144903,11.33431248701727,8.708559923935765,8.49339644576656,9.485056883949172,9.042250873501532,9.096373439176219,10.041569907438127,6.9944610072784705,9.607228745148259,10.421497765006206,9.564576340615353,8.734545483077616,9.514450071139791,9.112558029956919,8.592762898690559,7.860085330154485,8.36870471621952,3.9204151952649844,5.852255681230664,5.968801236270397,5.913325986862861,7.1434020263988405,5.768084448878697,3.9554668374139066,4.9066876291960035,6.278954535324214,6.126253924871106,3.743825221832935,8.868586309920627,4.804437773976128,5.489740846384898,5.587607745716328,7.310337441538715,6.081389392859579,6.556025553335547,6.8488216485231295,5.417119895208085
g28,6.000300461829091,5.596792357080422,5.3484611626457,5.3209691485162125,5.679351521284147,6.229068401755032,5.915749413748434,5.693909411510465,5.775205626560386,6.463924345734538,7.409544848777422,6.792622655142269,4.682492289554593,5.786909121451287,5.7296242503808745,6.599547756859859,6.206851296271144,5.995655780220266,6.444590640201023,5.319359074262817,9.006515616014607,10.355305357804015,8.429122339485074,8.22157615680879,8.987002773739349,8.060349820763538,8.118851491381196,12.527133419625095,9.589718369590559,8.233871032325382,9.561238749020976,9.380509999814201,7.542795309589762,9.617048916207452,8.643141241741855,8.213477624266103,9.029667627176858,10.639784045895574,8.711953276368423,8.419713639171102,7.652860281169806,6.43341350943237,7.6411596389298095,6.481502426820741,5.227960594391802,5.335778747140159,5.369233996752795,5.862410514262335,5.991338001480838,5.855475853802183,5.493866419763712,7.810884439262003,5.942912593101821,6.434198932308304,5.458352814614868,7.651440440129695,7.517527712122012,6.141980811357781,8.749731228041592,5.115546492107836
g29,10.201084915805254,8.25371339521481,11.167660193168214,9.42212594530411,9.059930673458101,10.647376794705554,8.813314419040307,9.367886136639935,7.899011497254275,9.973088052756776,8.040308758223974,9.270364354563373,8.457810205780959,9.628118230272431,9.626070832956339,9.12270598590112,8.796310079450926,8.721976454281492,8.76632515582382,10.050966199634514,8.375588204186585,7.420627675326893,7.994951376368537,7.615367125962351,11.091435114026742,9.092736282084186,8.143734239072423,6.953667045266094,7.468708647651248,9.005253914731352,8.174211052774439,10.171814665833425,12.273166768822596,9.965033707545656,11.056117536941446,8.977076775329742,7.630130919497709,10.022783967129966,9.32563568795459,10.162510917203123,7.296120217218909,7.8889479318575,5.705050870736983,6.893293161389219,6.520132317876333,5.697837578723028,5.550658682088713,5.578989411959191,6.6902554382435016,4.964430062820021,5.982349428441339,5.303260848738816,5.880143405161076,4.982563827082487,4.917043253437948,4.409353488182229,5.581646663319052,7.103943142585495,5.192044223217953,4.860220231113112
g30,7.798343858805573,5.4059966441431335,5.841635205760242,7.508564266521072,6.7847720760008094,4.842713547948975,5.477705114075995,5.670797245156435,5.75659917671258,5.906882872544698,6.054137918494345,8.597684805644999,4.850062990463077,5.294644562484713,6.499401856004418,6.659796144624622,5.215597795351141,5.9937167218787835,6.641829400609051,5.876378062638912,6.61830945780275,7.070500413157729,7.78882680290782,4.734812632903713,4.4441697249119585,6.083942627760475,4.909437801020637,5.674104869813162,6.189865710994805,6.621697118504709,5.751102229727075,5.457905948066122,6.696247642621444,6.383968975662223,6.4251726171798484,6.1967625865485365,6.42444551173015,5.821255087065745,6.27160814337609,4.483527883567928,6.203868002136987,5.495541375009678,7.354605480032914,6.69755581787248,7.8644062176790825,6.366948420647465,5.826728644047916,5.392980243574989,6.564744427337879,5.301151561967793,7.338801890476857,7.079645844862355,5.551455605933319,5.3637940367288355,6.011427777112059,4.673430202397636,5.41539064970284,5.219513986624762,7.091566915354326,4.597779708336161
g31,6.543148845398145,6.892146947370415,5.207869402995839,4.793317419724755,4.356876486389558,4.51111912213549,6.048993972237997,5.425137867554089,5.489442163663897,5.806725922238801,6.161610913481838,3.8141163943666063,7.218344633530165,5.371619337685621,7.88171431688647,5.823469800762979,4.991790958271794,6.506302869273377,5.550427240992576,7.093919667647467,7.79466016927166,9.81137103710267,7.8567690813344555,8.835050392704785,8.006547176393726,10.937950621112472,9.812035078344598,8.96559814708124,8.497683835960713,10.368923976760847,7.899863422432514,9.901708742990929,7.7840810291052325,8.928050407715006,8.953509341259554,8.567547555335972,9.590793283675223,8.026839543868396,8.04562120070328,8.045598775071529,5.795825044692855,5.43996071271145,5.4983400873598285,6.34571368482868,7.071324515295908,6.1270890272204594,6.412716490971132,5.7881234353732625,5.999081229085763,7.379201151471525,7.095247421385933,5.912815072602073,6.09305439306374,6.650630572037499,6.800753749300795,5.6931785063169595,6.629665042334289,6.1002482105377815,7.3033412801214315,5.865998312169913
g32,5.823834800419778,5.6614203481804735,6.473830316657785,5.828631177779532,7.698872701259352,6.0106480957084765,5.366287241577188,4.260159727603906,5.556523119066152,5.778670558705252,6.672174357391478,6.054853531324271,5.994265468963306,8.31879293415702,4.583729954604342,6.221210909104681,6.18182699020835,6.5207004472757575,6.56312836101516,7.490571843806578,5.002752588934138,6.311796306774282,4.677689188939018,4.843077516970046,4.261395349649806,7.840107018702167,7.092402627836142,4.714774430682458,6.727523159514682,5.8943340552564525,4.710991630581329,4.9868081304752145,6.389126013226716,5.635303920444062,5.7756129377601235,7.011333241566366,6.783526106294501,5.874210452371097,5.011850155618907,4.378729496760505,8.53367094936797,7.6029893045602375,9.237836438481743,9.236003136385863,8.734404175349534,7.706958363406838,6.591227178422334,7.699571695574456,8.366869586130306,8.764085466800825,8.034673727256724,8.776004482298976,9.051224840034054,10.796969359287186,9.425816955088028,8.958521268706384,8.332551390338836,8.939710393476407,9.365466237767752,9.064743583414703
g33,5.639763214365377,6.334844384604239,4.43114490473085,6.884266015964813,6.175315952059811,6.181259212025689,6.36072836488852,7.658281674893796,5.053724844399148,4.474322562747178,5.996920267272907,5.800156024829511,5.783389786139498,5.60843719267683,6.635340428994195,7.457223833232479,8.43083069012335,7.46185289948305,6.6931790291773146,4.928972958371158,6.801899738167634,6.9942574417882675,6.069263570854247,6.114604728024286,5.521839681421533,4.779976671754158,5.442860563098474,6.475505336936365,4.145391471167748,6.3216606875314145,5.986299001956816,4.427003281478811,6.06497693619361,4.3494885855011205,5.976136887040514,4.084461412743718,6.1661305198742635,5.617033978640993,6.017964852914073,8.097540968347502,7.248468866103028,3.7302776717884427,5.346636324725723,6.765904504360262,5.321518840807113,5.937996377605909,6.168738998227255,7.409517604741754,4.391408237432964,5.9877123144910875,6.107597378959519,5.206048515770995,7.741248158954271,7.293470393007988,5.357499864801142,7.955944993513237,5.819012034736182,4.60252100213175,6.625193770693716,6.7394103023831144
g34,10.217138241810282,9.056269440711162,8.361567898181308,10.686835698935825,9.185891214799401,9.540441035877855,8.887298836005286,9.077322729007488,9.662653702699746,8.618940065752126,7.164209764982637,7.90483219758734,6.571674191376678,9.059197742500707,8.11125835213658,9.493754581559564,9.997783467271908,7.697862255288326,9.765393232169124,9.932181839199767,4.255381439670471,6.0906552709081705,6.230917398674148,5.801634318493404,6.113086313513189,4.350247124510528,3.5323244850915314,6.110687228443908,8.836007189526994,6.554930237945067,6.0576979482410245,5.692879206065168,6.648493753525071,5.656064344539973,7.020089655251217,6.251477098109096,5.159603050948146,5.8786253403830315,6.5187014205374725,5.180062218394169,7.206773354259472,6.2094478025005495,5.480590472041231,5.4113995729551965,7.0236161466644464,8.381897737763156,4.792724829009736,5.110633956064009,5.671691574933863,4.955249838119181,5.012574776277306,6.685889582437923,4.625859072581679,5.421440531331338,5.980675995828942,6.71229362621146,7.234549622132571,5.260487862890616,7.393807530725458,5.4047133500500255
g35,5.365978331446833,5.898577290266647,6.174356632806544,6.777205340558844,6.318735352172735,6.458695550214656,5.070412295583515,6.438589961637875,6.7313880789696405,6.989021161812628,8.245772848464192,6.948050704372714,5.047726171698537,6.113226999587608,5.395654563007396,4.602178773501661,6.52553454864557,5.388071790461306,4.98101860333453,5.38553155677622,5.3734889057792605,5.490774497865993,4.510276255487269,4.979044353264172,5.2133656875771335,5.433295342238942,5.660796412581163,5.925744080757358,5.384830444878472,6.004929587831625,6.522635154871278,6.943229722081704,5.11307100861486,5.290972538840777,5.773306445857011,5.567572312131658,4.847692588907937,5.061749578451135,2.9754584889646,6.168417122203995,5.793284995239766,5.499652179914084,4.599573793379632,5.974505219549784,6.566932452318523,6.3763801982985315,5.454208077656972,6.209245997454479,6.3788064949740715,6.229302361350546,5.0917061665724095,6.538424786869292,7.187864079009632,7.175186617102581,4.335506931667532,6.07213948684808,8.492286685528448,5.618673359662422,5.723454464905295,6.4374296357174545
g36,10.244670194785012,9.32947678837013,9.062549252973287,9.328344068198856,9.953103547224806,10.302889671464117,7.4153126442289405,7.709097439616282,9.9785954432561,9.874792724419859,8.962939801934404,9.57438155923953,9.625306189449965,9.98992218474363,8.937545582115586,8.412507652564006,10.366678747528688,9.425169986330566,10.195165318875056,9.31449427604753,5.551848942847039,7.924424210040643,6.664475806517759,6.179149936421029,4.301553919004263,6.798406622508999,6.578337548399979,5.501479572773776,5.913437696792868,5.773526482780258,5.3186374056005965,3.5658303709870554,5.025758249579649,5.59181468966169,5.766089667946042,5.765940793446752,7.1218959050523525,5.698877334618967,5.232563621857011,6.122414036618307,5.994904053132052,5.531113701565614,5.623118731342794,7.166332804729619,5.194725054159948,6.608893657870714,7.1138293302440365,5.61043659170318,6.199714878917766,5.3011754541825455,4.188692428139669,4.838562533259612,5.497399715956616,5.925330386049307,6.913664578353156,6.6113135394336595,6.901839667982608,6.345249111721041,5.363212815924441,4.6556678292001
g37,5.232669986546383,7.039422266495478,5.5452752443968345,7.611685000784954,6.002815680214447,4.841699754216835,5.5719429251636905,6.3736132397937,6.3066928385033885,6.792877318150883,5.400122758046725,6.0498531504372695,6.4415766341350436,4.562023914407821,5.997575062156886,6.66769508606688,4.951017350074989,6.9031501788773415,5.47233538978668,4.586990116054652,6.842533536322473,7.416127526016558,4.89687069609689,6.118664501782751,5.478611620722368,3.9604132895575805,7.224900387473839,4.114485512132841,6.6355631360997664,4.403146963061403,5.2605237295434755,5.915280316377457,5.869570909539525,7.1594428545238635,5.919564983683734,5.610476532973214,6.986499643886829,4.846510374247348,5.861882310559291,6.953018456465732,8.97265403531991,10.203861582480684,8.239895180035962,9.081997377704937,6.627499908248666,10.052043553785706,10.412987430947812,10.046813997344398,9.811523629559915,9.394842863301708,8.514508010199709,9.053403949284126,7.8476092399712805,8.591521428962185,8.927603826689618,9.203575488170522,9.383139082478529,9.120307572127544,9.954628597099566,8.81259907344398
g38,6.23627180202015,5.513505744740566,6.375677737540649,6.370633479905,5.977490436297406,6.7296640219761565,6.727167721915524,7.138702348211527,6.043509790464548,6.950943741271629,5.508637119929003,5.476755670508463,7.088896483880067,7.433426543469924,4.898134519159653,7.105610917214662,5.552787637583327,6.3269505808835635,6.570294174305497,5.240260949874628,6.474198462313828,6.226758583846756,6.345684995112318,4.421946254062604,6.957648579926461,5.558717619156778,4.938448250331167,5.040261650751029,7.1580376154021765,5.928084014334533,4.668487381307709,5.6507985716009035,6.144457768020691,3.733130809963945,8.207430135721754,6.768561824137589,5.408972375937951,6.631512646072143,4.6820086435785875,4.251477811622497,6.564088572403897,6.350483323670123,6.661849462961113,4.214586169430323,6.103977181482725,4.952860082990594,6.559430586904432,4.366059174959153,6.935756584277053,5.556926094695865,5.76976739221614,6.620855239139054,5.994371122091156,6.226553540048596,5.766228214692736,6.711235799825333,5.171713809567939,6.06396426645824,5.312799766644021,5.926048043373343
g39,6.420859804900597,6.101601295633684,5.255072419031912,6.570885494192293,5.960054727607261,6.760899859049575,4.275094413755683,6.066914891127209,6.49551991141781,5.666634741456009,6.403650326750021,5.147117383998787,7.195896540351459,5.685361227370775,6.8749915256141465,5.248344829895278,7.275079698850883,6.64466555597672,5.929121380767287,5.926606284396077,5.863065357041495,6.8051870032069255,6.923129353179791,6.453162860067668,7.0395323480972,7.192263580010755,5.845341669619983,8.639528642164157,5.614443588807576,5.981797611054908,6.469481378273157,4.955402049058951,7.722095341983186,4.352711111405824,6.050831028969335,7.060625630903571,6.62254022735623,7.365991300711997,6.644083595039005,6.62977160907875,4.292863295203966,8.553336007238737,4.02122885373668,6.77494827246775,5.111541808252742,6.941909762866687,4.619799130573023,5.421833476961856,6.141746987522613,6.192353389612962,5.703702935998017,5.560475060707354,5.636810579917475,6.70318249820777,7.262667062670035,6.286322164638956,5.4263891290684025,5.057004406582791,6.732356994091974,5.650612783749725
g40,9.633465704792439,8.85267447012857,8.440020785573207,9.6407255234511,9.274573366813998,8.737100615344545,10.150261450241356,8.480086550782023,6.521010230139678,10.712905665912565,9.152041771712112,10.046361111193571,10.104080267234165,8.87863011394477,8.998220879877831,9.7925432047388,9.123946767771447,8.762403104770708,9.647207136888072,9.585186427203395,4.738029212577566,7.3958415741236845,7.5042145948748695,7.166021568422761,6.306939992166284,5.74064583665228,4.705525261611239,6.4562517781889355,7.633001428959379,6.2372437686392095,4.587245312365358,6.295992201998347,6.567886034083439,4.900465741375533,6.802960227725267,6.684465049855042,6.56658689051544,7.284717083167592,6.756736425651625,5.635868175933132,5.811785241863166,5.381644118776887,6.391470780862462,6.840794620913862,5.444864835971032,6.056255629838801,6.616272073242594,4.872460229172653,5.070843027790296,7.261171751855686,6.257139153785252,4.861173243247265,5.306231372896038,6.058474390146216,6.763488117500071,4.584134657289817,6.3296017061684395,6.384897260074097,5.337059857737489,5.009603684007729
g41,6.111619928505703,6.513270416676487,5.308352060998314,4.117571420348158,5.235604795080511,7.301901763020987,7.877553394868563,6.740796198107325,6.597719135484475,6.410128209436776,7.642982833479663,4.967002382105335,5.546338925862976,6.8351124244124986,7.92381168122324,6.907359029937545,5.3601498395339675,6.667630966281739,6.71678744784148,6.2890599298029155,7.279419086150929,4.221963750408255,5.872728769185745,7.360012112197337,6.457860082562352,6.373077168266944,5.380680235977758,5.143169032059284,5.608481473080182,5.1519370751654385,4.9745210624210365,6.272755017669993,6.518299232391988,5.751342151744161,5.4368966808718255,5.7382485678977195,7.133675503998065,6.906225082770154,4.802188964505444,7.213695700495464,5.655634824862412,5.30052553691319,6.181773743576461,5.984024662685803,7.519842425826757,6.534259931177875,5.232880582381969,5.8902510020576155,3.8770358498145185,5.698199801880759,5.5641341189499425,6.92117556075136,4.685607351065825,5.593966250853052,7.917101727199028,7.014148976740433,6.064471164860752,5.4262453237774535,5.988360462867016,5.379544418702985
