ID,sp,long,lat,No. cat,Code,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
71,micropus,-99.93,27.98,mi51727am,2,0.0212109,-0.00584284,-0.0087066,-0.000340632,-0.00661473,0.0116531,-0.0017522,0.0022468,-0.000973919,0.00202692,-0.00170983,-0.000204652,0.00840513,0.00885024,-0.00523518,-0.00385709,0.000826031,0.00361576,-0.00465936,-0.00251682,0.000789989,0.00662449,-0.00561701,-0.00675408,0.00486001,-0.00449753,-0.00436779,-0.000329202,0.00422901,-0.00276982,-0.00861377,0.0038214,5.65E-05,0.00367938,0.00821685,-0.00184469,0.00918679,-7.95E-05,-0.0127214,0.00896756,-0.0161378,0.00284455,0.00594827,-0.0069498,0.00663623,0.00862701,-0.0122178,0.00191811,-0.00237814,0.0141039,0.0203011,-0.00787811,0.000968127,-0.00597518,0.0158955,0.00741989,0.000530691,0.00232297,-1.05E-05,0.00487356,-0.0062327,-0.0031025,-0.000526988,-0.000865638,-0.000383721,-0.00470644,0.00237884,-0.00252977,-0.00314694,0.00963576,0.00491451,0.0194257,-0.00739937,-0.00209539,-0.0112033,0.00800302,22.5,13.7,4.2,656.3,37.9,5.9,32,27.3,15.5,30.4,13.6,498,91,17,54,201,62,139,63
72,micropus,-103.5,31.11,mi56837af,2,-0.0108855,-0.000254588,0.0109304,0.00384611,0.00965967,0.000805056,-0.0102772,0.00916155,0.00201379,0.00317059,0.0386499,-0.00873492,-0.0141812,0.0217431,0.00176218,-0.00127272,0.00681012,-0.00241644,-0.00801732,0.000920668,0.00596949,-0.0012792,-0.00215968,-0.00568714,-0.00111787,0.000131389,-0.000311049,-0.00524153,0.00203072,-0.00208218,-0.00433887,0.009859,-0.0226711,-0.00263945,0.0162871,-0.000680728,0.0109241,-0.000197052,-0.000758368,-0.00502073,0.0055088,0.036607,0.00163742,0.00705113,-0.00594909,-0.0237342,0.0127005,-0.0271147,-0.00179371,-0.00417175,-0.0160917,-0.0308107,-0.00519615,0.0264762,-0.00458549,0.00311294,-0.000374766,0.00272563,-0.00062859,-0.00141507,-0.005431,0.00886419,-0.000332365,0.000849427,0.00247357,-0.000216332,0.00711294,0.000141974,-0.00534278,0.00502451,-0.00704711,-0.0232696,0.0202148,-0.00870237,0.0211345,0.0134372,18.2,18.3,4.8,734.7,36.3,-1.3,37.6,26.3,10.5,27.4,8.7,308,57,8,57,137,32,115,37
73,micropus,-97.77,23.84,mi56921am,2,0.0189526,0.00565196,-0.00156163,-0.0029039,0.0142658,-0.00103539,0.0058917,-0.000571478,-0.00699635,-0.000386115,0.0201315,-0.00374649,-0.0046622,-0.00100203,-0.002449,-0.00275325,0.011578,0.00271233,-0.00495929,0.0011526,0.00828539,0.00136943,-0.00760115,-0.00402659,-0.00835154,-0.00135245,0.00617159,0.000522765,0.00557118,-0.00179755,-0.00837424,0.00752108,-0.00718816,-0.0042234,0.0232225,0.000128815,0.0112712,0.00465038,-0.00925822,0.000997524,0.00400703,0.0105215,-0.0104326,0.00284858,-0.00740876,0.00961135,-0.00345262,0.0115055,-0.00858809,0.0081324,-0.0144193,-0.00638802,-7.60E-05,0.0216684,-0.00887605,0.00793521,6.04E-05,-1.86E-05,-0.000757846,0.00156714,-0.00166813,-0.0029853,-0.00038207,0.000141196,0.000218365,0.00402107,0.0055249,-0.000625344,-0.0016987,-0.00873581,-0.00189226,-0.0144888,0.0163096,-0.00736684,0.0132537,0.00162548,23.9,11.2,4.8,412.2,34.2,11.3,22.9,28.2,21.7,28.5,18.1,979,208,14,67,464,78,385,118
74,micropus,-99.14,23.73,mi56930am,2,0.0228429,0.00580938,-0.0224764,0.00648785,0.0121638,-0.00918989,-0.00996791,0.00560835,-0.00843248,-0.00435163,0.0230127,-0.00722215,-0.00166958,0.00363372,0.00347083,0.0019223,-0.010017,0.00153602,0.00228448,0.000210968,-0.0103537,-0.000160385,-0.0107423,0.00318995,-0.000391593,0.00153362,-0.00624553,0.000496932,0.0073176,0.00021888,-0.00994733,0.000657284,-0.00776743,-0.000838727,0.00570379,-0.00187456,-0.00171369,0.00224557,0.0138969,0.00286927,-7.39E-05,0.00228004,-0.00623175,0.00370417,-0.00383798,-0.0199294,0.00208139,-0.0173694,0.00439678,-8.41E-05,0.00533417,0.00176411,-0.00674392,0.00476391,-0.0281057,0.017663,0.000270329,-0.000244695,-0.00105088,0.00373075,-0.00313831,-0.00288474,0.00114962,-0.00369403,-0.00625501,-0.000520082,0.00410848,0.00100818,0.0019545,0.00356111,0.00144256,0.00280462,0.0116798,-0.0184161,2.45E-05,0.00659288,23.9,13.4,5.2,436.2,35.6,10.3,25.3,28.2,19.3,28.8,17.9,888,184,15,71,400,59,356,66
75,micropus,-98.26,23.45,mi56958af,2,-0.000248673,0.00301339,-0.0161008,0.00473552,0.00409551,-0.0120426,0.00554238,0.0051017,0.0114536,0.00478982,0.00779406,-0.00642001,-0.0132962,0.0074014,-0.00258783,-0.00013059,-0.00278536,0.00280905,0.00697517,0.000573168,-0.00463224,-0.00592365,0.000112311,0.000724152,0.00234139,-0.00360974,-0.000186387,0.00321183,-0.00183438,-0.00204353,0.000539025,-0.00199206,-0.0157004,-0.00637385,-0.0110325,0.00198292,0.00508424,0.0072446,0.00904362,-0.000730518,-0.00693033,-0.0037494,-0.00319728,-0.000359208,-0.00673548,-0.0208101,0.00972115,-0.0237883,0.00728007,-0.00496065,0.00506443,-0.00596557,0.022737,-0.00419905,-0.00279638,-0.00522634,-9.01E-05,-0.00150865,-0.000230078,0.000716234,-0.000430375,0.00309576,0.0012098,-0.00298325,0.00028879,-0.000149972,0.00312982,-0.00303394,0.00751674,-0.00732688,-0.008485,-0.00485036,0.0128931,-0.0107606,0.00721001,0.00752096,22.8,11.8,5.3,375.5,32.6,10.6,22,26.5,21.1,26.9,17.5,902,178,16,74,437,65,407,84
76,micropus,-98.02,22.48,mi56966af,2,-0.00595727,0.00214904,-0.00530007,-0.00197781,-0.0099607,0.00999161,-0.00107196,-0.00716209,-0.00493009,-0.00181063,0.01631,0.0132469,-0.00526229,0.00485181,0.00719857,-0.00129196,0.00317219,-0.000888999,-0.00489708,4.27E-05,-0.0113464,0.0042274,-0.00247712,0.00164976,0.00314771,0.00258454,-0.00124981,0.00288873,0.00991319,0.00379445,0.000939376,-0.000464703,-0.00157978,-0.00441733,0.00378529,-0.00475024,-0.00687208,0.00294435,0.00838019,-0.00146179,0.0045263,0.0100903,0.00474658,0.0120623,-0.00661729,0.00663838,0.00834016,0.0172096,-0.00108924,0.00759013,-0.00605268,-0.0103818,0.00377773,-0.00328412,0.00384949,-0.0203758,-0.000317398,-0.002646,-0.00126757,-0.00304146,-0.00254867,-0.00233913,0.000205884,0.00108594,-0.0052588,0.00102696,-0.00827226,0.00155911,0.00829524,-0.00385523,-0.00511707,-0.0195352,0.0109538,-0.00540117,0.0144297,0.0101918,23.9,8.9,4.8,343,32,13.7,18.3,27.3,22,27.6,19,984,233,15,90,537,48,484,71
77,micropus,-102.28,36.6,mi81740am,2,-0.00104928,0.00262657,-0.0021871,-0.00227494,-0.0030934,0.00570792,-0.0188812,-0.00112806,0.00274153,-0.0029366,-0.0109092,-0.00699475,-0.00516687,0.00317995,0.00572535,-0.00338992,0.00323441,-0.00099431,-0.00115451,0.00313125,6.87E-05,-0.00359583,0.00093369,-0.00121921,0.00376351,-0.00191902,0.000866131,0.00216312,0.00561342,-0.0013373,-0.00227379,0.00182196,-7.81E-05,0.00031001,-0.00155498,-0.00317905,0.00312722,0.00902248,0.00679994,-0.000510731,-0.000947432,-0.00429489,0.00477271,-0.00700892,-0.000601281,-0.0195314,-0.00966988,-0.0193233,0.00813137,0.00380464,0.0255644,0.0153097,0.0172412,-0.0202037,-0.0115853,-0.00682195,0.000702207,0.00403971,0.000183042,0.00587716,-0.00608349,0.00465545,0.00176036,-0.00264978,0.00105215,-0.00445599,0.0100006,-6.39E-05,-0.00218861,-0.000175605,0.00123331,0.00971235,0.00366854,-0.0125227,-0.00609382,0.0104983,12.7,16.6,4,860.6,33.3,-7.4,40.7,21.6,1.8,24,1.8,430,68,9,62,194,31,192,31
78,micropus,-99.07,24.7,mi88963am,2,-0.0114452,-0.00442307,-0.0135154,0.00894868,0.0050458,0.0114309,-0.000555194,-0.00104055,0.0100914,0.0160799,0.0338891,-0.00564383,-0.0133913,0.0075087,-0.00266992,-0.000725449,0.00316796,-0.00284663,-0.000669773,0.000303207,-0.00126356,-0.00082139,-0.0114756,0.00451076,-0.00302434,0.000344216,0.00377576,-0.00388761,0.00466651,-0.000502677,-0.00603628,-2.05E-05,-0.00126554,0.00259522,0.0134078,0.00301653,0.000636222,-0.00666738,0.0186247,0.00763582,-0.0128488,0.0091971,-0.00368699,-0.000277301,0.00574383,-0.0130511,0.00586595,-0.00936481,0.0201563,0.0119747,0.00133914,0.00324364,-0.0169766,0.00908029,-0.0157574,-0.0054151,0.000303059,-5.19E-05,0.000517581,0.00401302,-0.00184945,-0.0012933,0.000231756,-0.00593881,-0.000534581,0.000606401,0.00456518,0.00599926,0.00413253,0.000575107,-0.00727561,0.00466044,0.0110094,-0.00793441,0.00783602,0.0105792,20.9,13.7,5,433.8,33.6,6.7,26.9,23.8,14.9,25.9,14.9,827,184,21,72,367,73,284,73
79,micropus,-99.55,27.44,mi89139af,2,-0.00192997,-0.00306745,-0.0146151,-0.0169125,-0.00587219,-0.0061561,0.00922882,0.00277086,0.0133794,0.00500767,0.00655899,0.0051461,-0.020027,-0.0128092,0.00700036,-0.00601814,-0.00908157,-0.0028049,0.000851164,-0.000529065,0.00753448,-0.00104653,-0.00088708,0.00225742,0.0114492,0.00639108,0.00164873,0.00271069,0.0143695,0.0017347,-0.00240248,0.00556192,-0.00840837,0.000736862,-0.00565628,-0.00219428,-0.00167477,0.00181084,-0.0100064,-0.00241998,-0.00256582,0.000366614,0.00867946,-0.00859844,0.0158909,-0.0127306,0.00357722,0.000748685,0.0128064,0.0103518,0.0140843,0.00314358,0.0134949,-0.0100765,-0.00321379,-0.0117686,5.91E-05,0.00229579,-0.00050613,-0.000881804,-6.60E-05,-0.0115059,0.00217391,0.00380004,-0.0045774,-0.00839198,-0.00245764,0.00517265,0.00951421,-0.00109989,-0.00357527,0.0244939,-0.00516624,-0.00864146,0.000157129,0.0219799,23.7,13.2,4.2,630.7,38.4,7.1,31.3,28.6,16.7,31,14.9,446,85,13,53,168,53,123,62
80,micropus,-99.5,27.42,mi89148am,2,0.00693802,-0.00127036,-0.0173186,0.00240284,-0.00693399,-0.00244541,0.0143597,-0.00189576,0.0110418,-0.00672793,-0.0113037,0.00426929,-0.0207062,0.00615444,0.00240269,0.00165368,0.011739,0.00653608,-0.00373188,-0.00127486,0.00293108,0.00221071,0.000732193,-0.000274136,0.0113906,0.00266208,0.0143356,0.00351327,0.00824197,-0.00308952,0.00979389,0.00527712,-0.00934421,-0.00346019,-0.019199,-0.00595137,-0.00306109,0.00829251,0.00830353,-0.00406773,0.00392993,0.00636975,-0.00159669,-0.00378625,-0.0102632,-0.0109032,-0.000373455,0.00142245,-0.000629155,-0.000190689,0.0212987,0.00248136,0.0176216,-0.0103085,0.00484157,0.00396894,0.000783544,0.00312451,-0.000141754,0.00504361,-0.00823884,0.00215603,0.0016689,0.000994993,-0.000664134,-0.00299192,0.00110892,0.0132585,0.00179636,-0.004895,-0.00253441,0.00217425,-0.000668631,-0.00284554,-0.0010582,0.0156893,23.7,13.2,4.2,632.6,38.4,7.1,31.3,28.5,16.6,31,14.9,440,83,12,53,167,53,119,63
81,micropus,-106.8,32.22,mi98294am,2,0.0106832,0.00295101,0.00412941,-0.00186843,-0.0131401,0.0221991,0.00716191,-0.00287942,0.00135906,0.0157441,0.0182569,-0.00190655,-0.0161143,0.0089601,0.00647648,0.00207782,0.00595553,-0.00380776,-0.00410558,-0.00138388,-0.00645612,0.00286511,0.0067955,-0.0018437,0.0126718,-0.0036021,0.000567054,-0.00272184,0.00249874,-0.00021228,-0.00355884,-0.00138834,-0.012129,-0.00140879,0.00975176,-0.000872627,0.0143868,0.00214441,0.00532207,-0.000984005,0.0165318,0.0224211,-0.000901535,-0.0033123,-0.00105142,0.00480123,-0.0103402,0.000573566,-0.00699977,0.0072467,0.00615878,0.00166085,-0.00984275,0.0146329,-0.00182416,0.0211481,0.000226935,0.000555168,-0.00056181,0.00160134,-0.00379773,-0.000555839,0.000172065,-0.000653994,-0.0015397,-0.000672038,0.00418331,0.00362711,0.00184231,0.00230091,-0.00748702,-0.00253391,0.0152835,-0.00765234,0.0189569,0.0163948,16.2,18,4.7,752,35,-2.8,37.8,25,15.8,25.9,6.7,233,51,4,73,127,18,108,37
82,micropus,-101.75,38.01,mi117836af,2,0.0130558,0.000268388,0.0155335,-0.00304421,0.00618085,0.0134237,0.00605484,-0.00505649,-0.00222805,0.00697567,0.0187343,0.000259977,0.00192168,0.00899624,-0.00238342,-0.00373417,0.0148394,-0.00110248,-0.00547594,0.00346782,0.00213734,0.00365277,-0.00304795,0.00102964,-0.00334121,-0.00189334,0.0041034,0.00323049,-0.000769202,-0.0030162,-0.0120167,0.000271955,-0.00959463,0.00135478,0.00720721,-0.0014484,0.0043823,0.00642493,0.00338675,0.00761011,-0.00341551,0.0116773,-0.0179643,-0.0016453,0.00666561,-0.0161681,0.00743267,-0.0191855,0.00820551,-0.0032006,0.00346341,0.00730283,-0.0273497,0.00229405,-0.00980171,0.0076908,-0.000225978,-0.000828326,0.000240147,-0.00221145,-0.00346226,0.000133689,0.000672005,-0.00241334,0.00328462,0.00031537,0.00486187,0.00533737,0.00265408,-0.00794945,-0.00921399,-0.00540584,0.0131037,-0.00133612,0.0198943,0.00366895,11.5,17.5,3.8,966.3,34.1,-11,45.1,21.4,-1,24,-1,405,68,8,64,192,27,182,27
83,micropus,-102.92,38.08,mi121241af,2,0.0250063,0.00835939,-0.0049399,0.00433096,0.00759782,0.01167,-0.0105093,-0.00791686,0.00519849,0.00306367,-0.00142436,-0.000842142,-0.0254023,0.00761372,0.00452491,-0.00403612,0.0095425,-0.00366567,-0.00538006,0.00218791,0.00113214,-1.34E-05,0.00713025,0.00499457,0.0114441,0.00199214,0.00278113,0.00386184,0.00551824,-0.000346007,-0.000192943,-0.00136084,-0.00735694,-0.00279645,-0.000576755,0.00298503,0.009989,0.00409216,0.00339262,0.00293184,0.00583797,0.0176864,-0.00674786,-0.00447135,0.00462476,-0.00467605,-0.0049135,-0.0185129,-0.000462266,0.00297984,0.012829,0.0106062,-0.00734879,-0.000271414,-0.0239252,0.0315186,0.000594345,0.00187535,-0.000301541,0.00330037,-0.00405731,-0.00864728,-0.00157876,0.000208081,-0.00095523,-0.00287669,0.00255915,-0.000523385,-0.00873074,0.0041093,0.00374524,-0.000785946,0.00461196,-0.00420844,0.0111367,0.00519069,11.5,18,3.9,949.2,34.3,-11,45.3,21.4,-0.7,23.8,-0.7,327,59,6,65,159,22,148,22
84,micropus,-104.28,34.47,mi147919am,2,0.0126486,0.000269221,-0.00666493,0.00392244,0.0159652,-0.00541946,-0.00255844,0.00700013,0.013269,-0.000762668,0.0142269,-0.00747693,-0.0140033,0.00560232,0.00231129,7.60E-05,0.00690531,0.00720854,-0.00416023,-0.00184282,0.00119342,-6.22E-05,5.75E-06,0.00142405,0.00157803,-0.00143852,0.00276361,0.00353024,-0.0041968,-0.00584276,-0.00581211,0.00556049,-0.0171575,7.38E-05,0.00980065,0.000181058,0.00714975,-0.000524237,-0.0031994,0.000581346,0.00292044,0.0138409,-0.00160097,0.00209053,0.00292422,-0.015746,0.00124514,-0.0164988,0.00195256,0.0080762,0.0178302,0.00836633,-0.00619225,0.00749108,-0.0154486,0.0207375,0.000223949,-0.000393426,-0.000343968,0.0014567,-0.0032798,-0.00438194,-0.00088291,0.000412701,0.00168793,0.00026017,0.00670693,0.00133785,-0.00691172,0.00358259,-0.000391548,-0.00245345,0.00727329,0.000168969,0.00873542,0.0073486,14.3,17.7,4.5,777.5,33.6,-5.3,38.9,23.3,6.2,24.4,4.4,361,68,10,62,173,34,169,34
85,micropus,-98.72,33.78,mi152897am,2,-0.0180666,-0.00400935,0.00968144,-0.00030916,0.00648535,0.00586422,0.0118313,0.00186965,-0.00705052,0.00527144,0.0117275,-0.00671067,0.0122514,0.0112048,0.00376269,-0.00030457,0.00580628,-0.00153199,-0.00356092,0.000958755,-0.00660923,-0.00234842,-0.0121947,-0.00591867,0.00065556,-2.01E-05,0.00230174,-0.00302088,-0.00148117,-0.00367948,-0.0044417,0.000946256,-0.00295024,0.0053863,-0.0055362,0.00273919,-0.0184957,-0.000369475,0.00422842,0.00815168,0.0047988,0.00945148,-0.0015405,-0.000327025,0.0021136,0.0115438,-0.00708419,-0.0011722,0.00240691,0.00503428,0.00924807,0.00226249,0.00383952,0.00557581,0.0188364,-0.020609,-0.000302405,-0.00149887,0.000441237,-0.00298603,0.00464414,-0.00612302,-0.000308861,0.00166835,0.0014571,-0.00506222,0.00154832,0.00991531,-0.00633368,0.00440894,0.000766341,0.00399549,-0.00476312,0.00272774,0.00501108,0.00389569,17.6,14.4,3.7,841.6,36.5,-2.1,38.6,22.1,6.4,28.2,6.4,715,105,26,41,252,99,184,99
86,micropus,-98.75,36.47,mi160283am,2,-0.0128544,-0.00589017,0.00462594,-0.00732364,-0.0194229,0.0065183,0.00880078,0.001354,0.00585048,-0.000961522,-0.0216154,0.00631971,-0.00748163,0.00704538,0.000522956,-0.00313012,0.000504336,-0.000589667,-0.00110887,0.000497018,0.017245,0.00411485,4.33E-05,0.00322813,0.00953212,0.00074401,-0.00125843,0.0050848,0.00224831,-0.00107109,-0.00597455,0.00539275,-0.00723277,-1.76E-05,-0.00548887,-0.00233954,-0.00566395,0.00587146,0.00123113,0.00124266,-0.0100016,0.00536265,0.00950417,-0.00436244,0.0091171,-0.0069473,0.0108467,-0.00653329,-0.0120846,-0.000867694,0.0017572,-0.00555483,0.0187312,-0.000117515,-0.00779798,-0.0176792,0.000432514,0.00129906,-0.000437814,0.004038,-0.00370641,0.000316322,0.00188976,4.29E-05,-0.0053433,-0.00252332,-0.00192751,0.00853754,0.00871633,-0.00270695,-0.00112461,0.0167447,-0.00308521,-0.0106584,-0.0084135,0.0147301,14.9,14.6,3.5,935.6,35.6,-5.8,41.4,24.4,2.6,26.8,2.6,659,103,17,47,259,65,226,65
87,micropus,-106.63,35.09,mi166770af,2,4.46E-05,-0.0057044,0.0133654,-0.0100767,0.0109084,0.00541731,-0.0230809,-0.00620859,-0.0129951,0.00304493,0.00793088,-0.00478427,0.000516582,0.0141227,0.0155308,-0.00211669,-0.00188519,-0.00621242,-0.013176,0.00309138,0.00615398,-0.000615531,-0.00807041,8.94E-05,5.99E-05,-0.000438604,0.00631256,-0.0030012,0.00380019,-0.00128293,0.00513689,0.0056388,0.000873088,0.00562349,-0.00132783,0.000987005,-0.00619445,-0.00350923,0.00461094,0.00387645,-0.0190317,-0.00132279,0.0027609,0.0126018,-0.00971289,0.00106497,-0.0012792,0.0136291,-0.0134963,0.00629378,-0.00386862,-0.000456247,0.00439072,0.00826718,-0.0108733,0.00818671,-0.000154926,-0.00172052,-0.00131212,-0.00191873,-0.00503406,-0.00989847,0.000525216,4.11E-05,-0.000445006,-0.000685632,0.00843643,-0.00349171,-0.00535342,-0.00468958,0.000558163,-0.000607833,0.0148287,-0.0112957,0.0151298,0.00197653,13.5,17,4.2,840.2,34.2,-5.6,39.8,23.4,2.9,24.5,2.9,219,40,10,50,98,31,88,31
88,micropus,-97.49,25.9,mi687af,2,-0.00485233,-0.000683206,-0.0132454,0.00345565,-0.0047359,0.00553577,-0.0038021,-0.00139536,0.00982247,-0.0048553,0.0100533,-0.000262127,-0.0153241,0.00626019,-0.00490453,-0.00031207,-0.00301756,0.00526189,0.00385245,0.000737226,0.00927528,0.00182659,-0.0118895,-0.00307766,0.000336147,-0.00163116,-0.0116565,0.00359047,0.00128357,-0.00229137,-0.00449289,0.00392024,-0.00184757,-0.000475973,0.00992529,-0.0007467,-0.00909782,0.00612811,-0.00743548,0.00343171,-0.00960259,0.000970936,0.00163699,-0.00526122,0.0100632,0.00147428,0.000208408,-0.00488338,-0.006139,0.00723027,0.0154795,0.00290563,-0.0132181,0.00518965,0.00921186,-0.00931125,0.00038778,-0.00018634,-0.00142868,0.00340316,0.00674313,-0.00773877,-0.00142239,0.00227624,-0.010267,0.00684879,-0.00525271,0.00979523,0.00164725,0.00157079,0.00276407,-0.00594809,0.00928328,-0.0109971,0.00819609,0.00155927,23.2,9.8,4.1,482.5,34.1,10.6,23.5,27,17.8,28.8,16.5,687,146,22,55,288,92,182,108
89,micropus,-106.03,35.6,mi7390af,2,-0.007715,-0.00166992,-0.0126027,0.00301233,-0.000734148,0.0154994,-0.0185717,0.000310667,0.0192162,0.00604219,0.00962926,-0.00957056,-0.0131235,0.00749508,-0.000466005,-0.00223758,0.00240983,0.00413975,-0.000152816,-0.00505529,0.0183407,0.00204383,0.01038,0.00103245,-0.000455577,-0.000264841,0.0109152,0.00703509,-0.00883223,-0.00154479,0.00765474,-0.00022166,-0.00339184,-0.00680444,0.00805189,-0.00147255,0.0264993,0.00751863,-0.00216444,0.0147218,0.00902385,0.00940675,-0.000630688,0.0070278,0.00543241,-0.00789117,0.0132704,0.00708704,0.00369627,-0.00103688,0.0250176,0.00773195,-0.0253926,0.00126629,-0.0139128,-0.00193101,0.00021288,-0.000296228,-0.000882616,0.00160391,-0.00263667,-0.00649847,-0.000448028,0.00114961,0.00188441,-0.00160556,0.010983,-0.00544978,-0.00910851,0.00287953,5.98E-05,-0.0070715,0.0132317,-0.0083267,0.00833402,0.00969472,10.4,16.5,4.3,801.8,30.4,-7.7,38.1,20,1.9,20.8,0.4,353,65,16,55,167,51,152,51
90,micropus,-101.53,29.22,mi36315am,2,-0.0182963,0.000886454,-0.00454654,0.000382976,-0.000256321,-0.00742538,0.00578053,-0.000841767,0.00262589,0.00900695,0.0256123,-0.00679979,0.00334912,0.00415071,0.0053264,0.000589603,-0.00916074,0.00309038,-0.000364402,-0.00247834,-0.0112681,0.00097494,-0.0121993,0.00225347,0.00338195,0.00301265,0.00146206,-0.0028751,0.0143158,-0.000626975,-0.0056611,-0.00142709,-0.000696323,0.00113632,0.00395151,0.000862968,-0.00139312,0.00807847,-0.00487535,0.00122082,-0.010469,0.00669225,-0.000898934,-0.000404313,-0.00825661,0.0226227,-0.00478787,0.0198775,0.00196995,0.0234827,0.00426209,-0.0205459,-0.00750656,0.0263957,0.0385971,-0.00221573,0.000302552,-8.76E-05,0.000104223,0.00508618,-0.00192353,-0.00332958,-0.000274094,-0.000867573,0.00157604,0.00142352,0.00326837,-0.00143387,-0.000452594,-0.00206202,-0.000226226,-0.00190781,0.0023044,0.00315526,-0.00192367,0.00247922,21.3,13.7,4.3,642.6,35.4,4.2,31.2,26,13.2,28.9,12.5,337,72,8,63,150,27,113,34
91,micropus,-101.26,27.89,mi49581a,2,0.00312664,-0.00307711,0.00274405,0.00234196,-0.0133869,0.0118401,-0.0173989,-0.00445832,0.00165332,0.00450155,-0.00215065,0.00391871,0.00672849,0.00538519,0.00975444,0.00234336,0.00745968,0.000336063,-0.00854322,-0.00132656,-0.00063684,-0.00136569,0.00736993,-0.00118767,0.00421623,0.00527888,0.0074074,0.000923927,0.0096749,-0.00270865,0.000119245,0.00379906,-0.015988,-0.00603293,0.000721645,-0.00280652,0.0110011,0.00357415,0.00662425,0.000499176,0.00408242,0.0127033,-0.00100692,-0.00927151,0.00630965,-0.00201337,0.00773652,-0.0266516,-0.000475756,0.00723139,0.0156201,-0.000178504,-0.00588375,0.0234125,0.00789425,0.002548,0.000210118,0.0026325,0.00047258,0.00349958,-0.00339949,-0.00825726,0.000721099,-0.00238785,0.00291719,-0.00245874,0.0059868,-0.00125229,-0.000954055,-0.00333808,0.000194612,0.00287982,0.00256762,0.00310066,0.000970997,0.00313847,21.7,14.4,4.2,706.2,38.1,3.9,34.2,26.4,14.4,30.4,12.4,437,80,10,61,174,38,149,42
92,micropus,-99.89,26.98,mi49594am,2,-0.00892946,-0.00383178,-0.00654363,-0.00188444,-0.0214395,0.00109331,-0.00206126,-0.00142687,8.18E-05,-0.0105505,0.000432018,0.00894845,-0.0044484,0.00808724,5.90E-06,-0.00122188,0.0123317,0.000559424,-0.00243276,4.58E-05,0.00567426,-0.000364422,0.0030653,-0.00372627,-0.00121016,-0.0016319,0.0116472,0.00107918,0.00475725,-0.00297696,0.00566286,0.00604133,-0.00998385,-0.00317971,-0.00154221,-0.00100804,0.00241226,-0.00062376,0.00841404,0.00781149,-0.00733729,0.00238409,-0.00294894,-0.00552045,0.00396026,-0.00677495,0.000612745,-0.00667223,0.00461225,0.00595341,0.00218936,-0.00181059,0.00348056,-0.000117663,-0.00736544,0.0251883,0.000719718,0.00300335,-0.000136728,0.00427824,-0.00559214,-0.00825998,-0.00148493,-0.00251393,-0.00438267,0.00286807,-0.00458442,0.00392376,0.00105038,5.40E-05,-0.000217152,-0.00428099,0.00525969,-0.00305314,0.00692849,0.0149168,23,13.5,4.2,637,38.1,6.6,31.5,27.6,16,30.5,14.2,450,101,10,67,193,42,145,48
93,micropus,-101.22,27.19,mi56709am,2,-0.00338358,-0.00227555,-0.00269521,-0.00328123,-0.0152761,0.00147351,0.0147839,-0.00311624,0.00638178,0.00624129,0.0217177,0.00128075,-0.0131247,0.00395429,0.00363739,0.000145666,-0.00202198,0.00793663,-0.00506435,-0.000692109,0.00890898,0.00235899,0.000745908,0.00355718,-0.00314424,0.00102197,-0.00168407,0.0036488,0.000648815,-0.00176674,-0.0145593,0.0016878,-0.00185688,-0.00402846,0.0186262,-0.00274763,0.00337571,0.00540649,0.00473632,0.000953589,-0.0182041,0.00975433,-0.0066567,0.00277609,0.00159629,-0.0183777,0.00171504,-0.0183563,-0.0132336,-0.00829326,-0.00299049,0.00900899,0.0122709,0.0142495,-0.0227602,0.022275,0.000311493,0.000211953,-0.000843287,0.00276715,-0.00241249,0.00305817,-8.73E-05,-0.00175409,-0.00364551,0.00138009,0.00257868,0.00115482,-0.00129613,0.00484476,-0.000556679,-0.0134747,0.0141635,-0.0116515,0.00902677,0.00631338,22.5,15.3,4.6,641.1,38,5.1,32.9,26.9,15.7,30.3,13.9,388,74,8,57,163,40,135,46
